               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.061168,            0.014115,           0.0095749,             0.52195,             0.65335,             0.53521,             0.20067,            0.051586,           0.0078504,           0.0051854,            0.007624,            0.007624,            0.007624
                  14,            0.060936,            0.013535,           0.0086302,             0.41311,             0.26969,             0.23814,            0.083616,            0.067699,           0.0096712,            0.019242,            0.007426,            0.007426,            0.007426
                  15,            0.060969,            0.013961,           0.0089101,             0.36301,             0.20625,              0.1714,            0.063867,            0.068604,           0.0093778,            0.024603,            0.007228,            0.007228,            0.007228
                  16,            0.060125,            0.013713,           0.0082111,             0.41652,             0.19146,             0.16446,            0.054861,            0.083695,            0.010843,            0.020288,             0.00703,             0.00703,             0.00703
                  17,            0.060404,            0.013269,            0.008096,             0.58583,             0.56445,             0.53898,             0.21627,            0.053391,            0.007823,           0.0054197,            0.006832,            0.006832,            0.006832
                  18,            0.059538,             0.01311,             0.00735,             0.58827,             0.57353,             0.59931,             0.25053,            0.050235,           0.0083357,            0.006213,            0.006634,            0.006634,            0.006634
                  19,            0.058082,              0.0131,           0.0074787,              0.4861,             0.61724,             0.47816,             0.18056,            0.057582,           0.0089734,           0.0099665,            0.006436,            0.006436,            0.006436
                  20,            0.057729,            0.013131,           0.0070869,             0.54096,             0.57526,             0.53139,             0.21711,            0.050805,           0.0080529,            0.004843,            0.006238,            0.006238,            0.006238
                  21,            0.058336,            0.013056,           0.0071095,             0.46563,             0.53025,             0.43169,             0.18287,            0.060302,           0.0090045,            0.020778,             0.00604,             0.00604,             0.00604
                  22,            0.057976,            0.012886,           0.0069492,             0.60756,             0.59099,             0.56928,             0.23294,            0.047478,           0.0075479,            0.004573,            0.005842,            0.005842,            0.005842
                  23,            0.056719,            0.012798,           0.0064261,             0.66124,             0.64249,             0.65403,             0.28341,            0.049407,           0.0077572,           0.0063464,            0.005644,            0.005644,            0.005644
                  24,            0.056335,              0.0128,           0.0067214,             0.64443,              0.5248,             0.48717,             0.19317,            0.059816,           0.0086272,            0.014824,            0.005446,            0.005446,            0.005446
                  25,            0.056057,             0.01258,           0.0065732,             0.65974,             0.66446,             0.69695,             0.28353,            0.048283,           0.0074953,           0.0037143,            0.005248,            0.005248,            0.005248
                  26,            0.056104,            0.012668,           0.0058503,             0.62033,             0.61004,             0.67874,              0.3072,            0.047406,           0.0079825,            0.007194,             0.00505,             0.00505,             0.00505
                  27,            0.055406,            0.012581,           0.0060517,             0.73674,             0.65948,             0.71682,             0.29928,            0.047955,           0.0074651,           0.0039055,            0.004852,            0.004852,            0.004852
                  28,             0.05451,            0.012627,           0.0056523,             0.65306,             0.64293,             0.67193,              0.2947,            0.047149,           0.0069855,            0.007701,            0.004654,            0.004654,            0.004654
                  29,             0.05441,            0.012379,           0.0056258,             0.59348,             0.61326,             0.57984,             0.25387,             0.05218,            0.009026,           0.0096676,            0.004456,            0.004456,            0.004456
                  30,            0.054094,             0.01243,           0.0056431,             0.68691,             0.69867,             0.72883,             0.32323,            0.045765,           0.0067376,           0.0029467,            0.004258,            0.004258,            0.004258
                  31,            0.052414,            0.012132,            0.005311,             0.70707,             0.75374,             0.78165,             0.35686,            0.044151,           0.0066205,           0.0031245,             0.00406,             0.00406,             0.00406
                  32,             0.05236,            0.012054,           0.0053488,             0.60727,             0.55027,             0.54276,              0.2098,            0.052569,           0.0079588,           0.0049515,            0.003862,            0.003862,            0.003862
                  33,            0.051416,            0.012104,           0.0055601,              0.8309,             0.77313,             0.87355,             0.41555,             0.04048,           0.0062632,           0.0022501,            0.003664,            0.003664,            0.003664
                  34,            0.050885,            0.011873,           0.0047865,             0.70418,             0.75814,             0.72528,             0.34191,            0.043939,           0.0069334,           0.0044223,            0.003466,            0.003466,            0.003466
                  35,            0.050909,            0.012102,           0.0049508,             0.73488,             0.77392,              0.7673,             0.36152,            0.042408,           0.0065768,           0.0024831,            0.003268,            0.003268,            0.003268
                  36,            0.049878,            0.011745,           0.0047987,             0.74316,             0.75754,               0.834,             0.40495,             0.04146,           0.0069947,           0.0055242,             0.00307,             0.00307,             0.00307
                  37,            0.049148,            0.011634,           0.0040272,             0.85063,             0.81571,             0.90989,              0.4485,            0.038124,           0.0062461,           0.0021722,            0.002872,            0.002872,            0.002872
                  38,            0.047744,             0.01155,           0.0042891,             0.75479,             0.74175,             0.81938,             0.41772,            0.043382,           0.0069386,           0.0032773,            0.002674,            0.002674,            0.002674
                  39,            0.047474,            0.011353,            0.004379,             0.87857,             0.83957,              0.9259,             0.48623,             0.03763,            0.005951,           0.0018609,            0.002476,            0.002476,            0.002476
                  40,             0.04642,            0.011096,           0.0038889,             0.83216,              0.7997,             0.84733,             0.41174,            0.039739,           0.0060798,           0.0019966,            0.002278,            0.002278,            0.002278
                  41,            0.046098,            0.011082,           0.0039728,             0.82787,             0.84528,             0.89802,             0.46699,            0.038179,           0.0062525,           0.0019479,             0.00208,             0.00208,             0.00208
                  42,            0.044509,             0.01099,           0.0035185,             0.90405,             0.86122,              0.9324,             0.49217,            0.035988,           0.0059098,           0.0015985,            0.001882,            0.001882,            0.001882
                  43,            0.042888,            0.010877,           0.0034872,             0.92755,             0.86022,             0.93172,             0.52879,               0.034,           0.0054632,           0.0014407,            0.001684,            0.001684,            0.001684
                  44,            0.043099,            0.010931,           0.0035163,             0.87219,             0.86939,             0.91052,             0.48769,            0.035337,           0.0055581,           0.0018699,            0.001486,            0.001486,            0.001486
                  45,            0.041537,            0.010554,           0.0030015,             0.94032,             0.87426,             0.94797,             0.53207,             0.03282,           0.0053378,           0.0011718,            0.001288,            0.001288,            0.001288
                  46,            0.039603,            0.010401,            0.002915,             0.94309,             0.89944,             0.97084,             0.55889,            0.031689,           0.0052297,          0.00092963,             0.00109,             0.00109,             0.00109
                  47,             0.03869,             0.01016,           0.0040021,             0.92473,             0.94051,             0.96599,             0.57823,            0.030358,           0.0051523,           0.0010254,            0.000892,            0.000892,            0.000892
                  48,            0.038047,            0.010355,           0.0027843,             0.94329,             0.91034,             0.96928,             0.57816,            0.030275,           0.0050556,          0.00061802,            0.000694,            0.000694,            0.000694
                  49,            0.035731,             0.01012,           0.0022632,             0.96414,             0.92305,             0.98168,             0.59376,            0.029292,           0.0049037,          0.00067332,            0.000496,            0.000496,            0.000496
