               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.040261,           0.0090176,           0.0022282,              0.9347,             0.93931,             0.95886,             0.52117,            0.032352,           0.0043878,           0.0005552,            0.007822,            0.007822,            0.007822
                  13,            0.039754,           0.0089168,           0.0023582,              0.9407,             0.90038,             0.95834,              0.5599,            0.032298,           0.0043415,           0.0010814,            0.007624,            0.007624,            0.007624
                  14,            0.038805,           0.0088571,           0.0019763,             0.93342,             0.91639,             0.94666,             0.54898,            0.031482,           0.0041926,          0.00055199,            0.007426,            0.007426,            0.007426
                  15,            0.037725,           0.0089087,           0.0019352,             0.94271,              0.9228,             0.95856,             0.56334,            0.030303,           0.0041241,          0.00026697,            0.007228,            0.007228,            0.007228
                  16,            0.036294,            0.008671,           0.0018653,             0.96416,             0.96367,             0.98869,             0.61977,            0.027886,           0.0041917,          0.00043621,             0.00703,             0.00703,             0.00703
                  17,            0.036686,           0.0084152,           0.0018139,             0.90964,             0.95255,             0.97709,             0.59005,            0.029339,           0.0038856,          0.00044717,            0.006832,            0.006832,            0.006832
                  18,            0.035648,            0.008321,           0.0018308,             0.95705,             0.92833,             0.97707,             0.61753,            0.027872,           0.0038632,          0.00091483,            0.006634,            0.006634,            0.006634
                  19,            0.034125,           0.0079091,           0.0015599,             0.97651,             0.97271,             0.98785,               0.625,             0.02629,           0.0037498,          0.00032617,            0.006436,            0.006436,            0.006436
                  20,            0.033316,           0.0079542,            0.001424,             0.98129,             0.96817,             0.98783,             0.61552,            0.026372,           0.0036537,          0.00029943,            0.006238,            0.006238,            0.006238
                  21,            0.033435,           0.0078862,           0.0013405,             0.97315,             0.95932,              0.9837,             0.62435,            0.027652,           0.0038705,           0.0012156,             0.00604,             0.00604,             0.00604
                  22,            0.033171,           0.0077619,           0.0012458,             0.98275,             0.98422,             0.99367,             0.67062,            0.024708,           0.0035519,           0.0001946,            0.005842,            0.005842,            0.005842
                  23,            0.031903,           0.0076677,           0.0010536,             0.97674,             0.97144,             0.98961,             0.65872,             0.02511,           0.0036247,          0.00020878,            0.005644,            0.005644,            0.005644
                  24,            0.032203,           0.0076445,           0.0012003,             0.98597,             0.98274,             0.99377,             0.67702,            0.023704,           0.0035077,          0.00021334,            0.005446,            0.005446,            0.005446
                  25,            0.031272,           0.0075837,           0.0010582,             0.97901,             0.98259,             0.99282,             0.65236,            0.024614,           0.0035741,          0.00018623,            0.005248,            0.005248,            0.005248
                  26,            0.030158,           0.0074066,           0.0016689,             0.98449,             0.98593,             0.99406,             0.69734,            0.023359,           0.0034013,          0.00019503,             0.00505,             0.00505,             0.00505
                  27,            0.030792,           0.0075586,            0.001102,             0.98975,             0.98883,             0.99451,             0.70185,            0.022781,           0.0033708,          0.00017489,            0.004852,            0.004852,            0.004852
                  28,            0.030143,           0.0075176,          0.00079841,             0.99491,             0.98929,             0.99461,              0.6825,            0.022775,            0.003422,           0.0001185,            0.004654,            0.004654,            0.004654
                  29,            0.029785,           0.0073876,          0.00073785,             0.99467,             0.99179,             0.99423,             0.69832,            0.022237,           0.0033196,          0.00015646,            0.004456,            0.004456,            0.004456
                  30,            0.028958,           0.0073107,          0.00088791,             0.99398,             0.99097,              0.9947,             0.70591,            0.021763,           0.0033105,            0.000126,            0.004258,            0.004258,            0.004258
                  31,            0.028543,           0.0071316,           0.0008263,             0.97586,             0.97851,             0.99046,             0.71458,            0.021956,           0.0031996,          0.00013988,             0.00406,             0.00406,             0.00406
                  32,            0.028488,           0.0070647,          0.00065307,             0.99694,              0.9926,             0.99499,             0.72068,            0.021043,           0.0031667,          0.00011951,            0.003862,            0.003862,            0.003862
                  33,            0.027777,           0.0070874,          0.00061117,             0.99614,             0.99073,              0.9947,             0.73191,            0.020737,           0.0032299,          0.00011712,            0.003664,            0.003664,            0.003664
                  34,            0.027523,           0.0069756,          0.00065885,             0.99685,             0.99335,             0.99474,             0.72445,            0.020644,           0.0031083,          0.00013359,            0.003466,            0.003466,            0.003466
                  35,            0.026836,           0.0067859,          0.00059397,             0.99524,             0.99671,             0.99492,             0.72921,            0.020701,           0.0031472,          9.3438e-05,            0.003268,            0.003268,            0.003268
                  36,            0.026756,           0.0067502,          0.00055038,              0.9973,             0.99409,             0.99492,             0.73119,            0.020542,           0.0030521,          0.00011005,             0.00307,             0.00307,             0.00307
                  37,            0.026297,           0.0066776,          0.00060152,             0.99238,             0.99557,             0.99478,             0.74251,            0.019606,           0.0029875,          0.00010489,            0.002872,            0.002872,            0.002872
                  38,            0.026431,           0.0066937,          0.00070256,             0.99648,             0.99557,             0.99487,             0.74074,             0.02009,            0.003043,          8.5371e-05,            0.002674,            0.002674,            0.002674
                  39,            0.025921,           0.0066274,          0.00050266,             0.99533,             0.99622,             0.99483,             0.74158,            0.019994,           0.0029556,          8.1547e-05,            0.002476,            0.002476,            0.002476
                  40,            0.025341,           0.0065035,          0.00058291,             0.99165,             0.99043,             0.99299,             0.73578,            0.019974,           0.0029817,          8.3677e-05,            0.002278,            0.002278,            0.002278
                  41,             0.02545,           0.0064425,           0.0004425,             0.99241,             0.99426,             0.99457,             0.74327,            0.019414,           0.0029498,          7.5361e-05,             0.00208,             0.00208,             0.00208
                  42,            0.025085,           0.0064606,           0.0004921,             0.99531,             0.99743,             0.99494,             0.76297,            0.018716,            0.002941,          8.2327e-05,            0.001882,            0.001882,            0.001882
                  43,            0.024656,           0.0064106,           0.0005818,             0.99596,             0.99684,             0.99487,             0.75826,            0.018667,           0.0028944,          7.0163e-05,            0.001684,            0.001684,            0.001684
                  44,            0.024269,           0.0064386,          0.00040691,             0.99616,                   1,             0.99493,              0.7679,            0.018417,           0.0028463,          6.7004e-05,            0.001486,            0.001486,            0.001486
                  45,            0.024082,           0.0062434,          0.00037668,             0.99553,             0.99778,             0.99489,             0.77295,            0.018207,           0.0028386,          5.3954e-05,            0.001288,            0.001288,            0.001288
                  46,             0.02371,           0.0062119,           0.0004793,             0.99624,             0.99778,             0.99494,             0.77024,            0.018348,           0.0028591,          5.3539e-05,             0.00109,             0.00109,             0.00109
                  47,            0.023898,           0.0060967,          0.00084532,             0.99613,             0.99808,             0.99492,             0.77669,            0.017765,           0.0028038,          4.9778e-05,            0.000892,            0.000892,            0.000892
                  48,            0.023286,           0.0063385,          0.00028607,             0.99679,             0.99719,             0.99491,             0.77968,            0.017588,           0.0027497,          4.3809e-05,            0.000694,            0.000694,            0.000694
                  49,            0.022822,           0.0061482,          0.00035864,             0.99571,             0.99778,             0.99493,             0.78033,            0.017449,           0.0027669,          4.1333e-05,            0.000496,            0.000496,            0.000496
