               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.025092,             0.00635,          0.00064664,             0.98819,             0.99105,             0.99399,             0.77419,            0.018503,           0.0028455,          0.00014295,            0.006238,            0.006238,            0.006238
                  59,            0.024826,           0.0061935,          0.00052401,             0.99671,             0.99557,             0.99499,             0.77945,            0.018137,           0.0027686,          0.00011481,            0.006172,            0.006172,            0.006172
                  60,            0.024979,           0.0063097,          0.00066497,             0.99669,             0.99536,             0.99494,             0.76007,            0.018928,           0.0027745,          0.00013517,            0.006106,            0.006106,            0.006106
                  61,            0.024814,           0.0061201,          0.00057322,             0.99709,             0.99705,             0.99499,             0.78277,            0.018018,           0.0027669,           0.0001466,             0.00604,             0.00604,             0.00604
                  62,            0.024861,           0.0062367,          0.00056541,             0.99235,             0.99814,             0.99474,             0.78082,            0.017902,           0.0028267,          0.00014241,            0.005974,            0.005974,            0.005974
                  63,            0.024485,           0.0061451,          0.00055802,             0.99839,             0.99631,               0.995,             0.78457,            0.017744,           0.0027097,          0.00013143,            0.005908,            0.005908,            0.005908
                  64,            0.024141,           0.0062297,          0.00035307,             0.99906,               0.994,               0.995,             0.77432,            0.018129,           0.0027294,          0.00010625,            0.005842,            0.005842,            0.005842
                  65,             0.02399,           0.0061135,          0.00034411,             0.99779,                   1,             0.99499,             0.78921,            0.017451,           0.0026877,          0.00012825,            0.005776,            0.005776,            0.005776
                  66,            0.024309,           0.0061725,          0.00061012,              0.9937,             0.99769,             0.99497,             0.78692,            0.017467,           0.0026772,          0.00015197,             0.00571,             0.00571,             0.00571
                  67,            0.023958,           0.0060786,          0.00040483,             0.99642,             0.99926,             0.99494,             0.78673,            0.017157,           0.0026978,            0.000113,            0.005644,            0.005644,            0.005644
                  68,            0.023775,           0.0060713,          0.00043779,             0.99793,             0.99852,             0.99499,             0.79087,            0.017414,           0.0027316,          0.00012539,            0.005578,            0.005578,            0.005578
