               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,             0.03466,           0.0079791,            0.001463,             0.96072,             0.97278,             0.98572,             0.61813,            0.026366,           0.0037848,          0.00088366,            0.006436,            0.006436,            0.006436
                  20,            0.033719,           0.0080094,           0.0014513,              0.9632,             0.95905,             0.98001,             0.62897,             0.02728,           0.0036972,          0.00038011,            0.006238,            0.006238,            0.006238
                  21,            0.034066,           0.0079559,            0.001481,             0.95399,             0.94454,             0.96984,             0.62699,            0.026752,           0.0037206,          0.00024279,             0.00604,             0.00604,             0.00604
                  22,            0.033509,           0.0077744,           0.0012935,             0.97979,             0.96939,             0.98873,             0.64489,            0.025655,           0.0036364,          0.00018948,            0.005842,            0.005842,            0.005842
                  23,            0.031998,           0.0077293,           0.0011753,             0.98357,             0.98514,             0.99295,             0.66937,            0.024536,             0.00364,          0.00020027,            0.005644,            0.005644,            0.005644
                  24,            0.032226,           0.0077233,           0.0018658,             0.96257,             0.95932,             0.97225,             0.65416,            0.025577,           0.0036245,          0.00033199,            0.005446,            0.005446,            0.005446
                  25,            0.031668,           0.0076135,           0.0010637,             0.97871,             0.97177,             0.98691,             0.65605,            0.024788,           0.0035207,          0.00019689,            0.005248,            0.005248,            0.005248
                  26,            0.030451,           0.0074709,            0.001673,             0.98905,             0.98265,             0.99355,             0.68326,               0.024,           0.0034408,          0.00014561,             0.00505,             0.00505,             0.00505
                  27,            0.030831,           0.0075188,           0.0010432,             0.99478,             0.98966,             0.99466,             0.67854,            0.023424,           0.0034284,          0.00021355,            0.004852,            0.004852,            0.004852
                  28,            0.030345,           0.0075682,          0.00090196,             0.99236,             0.99175,             0.99362,             0.68307,            0.023506,           0.0034463,          0.00017102,            0.004654,            0.004654,            0.004654
                  29,            0.030012,            0.007475,          0.00088133,             0.99006,             0.98394,             0.99394,             0.67294,            0.023727,           0.0033664,          0.00017174,            0.004456,            0.004456,            0.004456
                  30,            0.029247,           0.0073263,          0.00085176,             0.98749,             0.98436,              0.9935,             0.70633,            0.022096,           0.0032948,          0.00014272,            0.004258,            0.004258,            0.004258
                  31,            0.028695,           0.0071231,          0.00091961,             0.98707,             0.98252,             0.99373,             0.70212,            0.022176,           0.0032655,          0.00017722,             0.00406,             0.00406,             0.00406
                  32,            0.028619,           0.0071277,          0.00077305,             0.99463,             0.99094,             0.99462,             0.70642,            0.021835,           0.0032665,          0.00014094,            0.003862,            0.003862,            0.003862
                  33,            0.028185,           0.0071892,          0.00066607,             0.99409,             0.98053,              0.9947,             0.71912,            0.021076,           0.0032925,          0.00013017,            0.003664,            0.003664,            0.003664
                  34,            0.028102,            0.007058,          0.00074454,              0.9976,             0.98974,             0.99488,             0.72059,             0.02072,           0.0031924,            0.000157,            0.003466,            0.003466,            0.003466
                  35,            0.027581,           0.0068227,          0.00064394,             0.99264,             0.98957,             0.99419,             0.71858,            0.020937,           0.0031473,          0.00010004,            0.003268,            0.003268,            0.003268
                  36,            0.027473,           0.0068115,          0.00064176,             0.99181,              0.9911,             0.99478,             0.72659,            0.020636,            0.003052,          0.00012632,             0.00307,             0.00307,             0.00307
                  37,            0.026552,            0.006708,          0.00055901,             0.99828,             0.99114,             0.99494,             0.72108,            0.020701,           0.0030476,          9.0688e-05,            0.002872,            0.002872,            0.002872
                  38,            0.026476,           0.0066761,          0.00060736,             0.99411,             0.99301,              0.9949,             0.73822,            0.020081,           0.0030684,          8.8517e-05,            0.002674,            0.002674,            0.002674
                  39,            0.026064,           0.0066438,          0.00060337,              0.9978,             0.99483,             0.99496,             0.73927,            0.020274,           0.0029829,          0.00010858,            0.002476,            0.002476,            0.002476
                  40,            0.025274,           0.0064827,          0.00051455,             0.99524,             0.98584,              0.9949,              0.7297,            0.020307,           0.0029843,          7.9457e-05,            0.002278,            0.002278,            0.002278
                  41,            0.025608,           0.0064051,          0.00039663,             0.99604,             0.99263,              0.9949,             0.74316,            0.020029,           0.0029817,          7.9844e-05,             0.00208,             0.00208,             0.00208
                  42,            0.025111,           0.0064411,          0.00054416,             0.99403,             0.99227,             0.99496,             0.75121,            0.019269,           0.0028876,          8.4889e-05,            0.001882,            0.001882,            0.001882
                  43,            0.024772,           0.0063606,          0.00041074,             0.99469,             0.99926,             0.99498,             0.74632,             0.01913,           0.0028803,          6.3639e-05,            0.001684,            0.001684,            0.001684
                  44,            0.024187,           0.0064208,          0.00041808,             0.99558,             0.99512,             0.99495,             0.76742,            0.018656,           0.0028483,          6.8379e-05,            0.001486,            0.001486,            0.001486
                  45,            0.023802,           0.0061897,          0.00043647,             0.99604,             0.99489,             0.99499,             0.77985,            0.018243,            0.002864,          5.9501e-05,            0.001288,            0.001288,            0.001288
                  46,              0.0236,           0.0061708,          0.00040562,             0.99719,              0.9917,             0.99496,             0.77575,            0.018354,           0.0028547,           5.897e-05,             0.00109,             0.00109,             0.00109
                  47,            0.023936,           0.0060648,          0.00083224,             0.99603,             0.99697,             0.99496,             0.77556,            0.017859,           0.0027875,          5.4328e-05,            0.000892,            0.000892,            0.000892
                  48,             0.02314,           0.0062581,          0.00035597,             0.99414,             0.99705,             0.99498,             0.77654,            0.017804,           0.0027462,          4.4711e-05,            0.000694,            0.000694,            0.000694
                  49,            0.022898,           0.0060649,          0.00041773,             0.99415,             0.99926,             0.99498,             0.77877,            0.017846,           0.0027862,          4.0924e-05,            0.000496,            0.000496,            0.000496
